V1;V2;V3;V4;V5;V6;V7;V8;V9;V10
-122.39;192000.0;329.0;52.0;1931.0;D;293.0;1025.0;29.063;37.73
-122.39;189000.0;224.0;52.0;1070.0;D;207.0;567.0;28.603;37.73
-122.4;199300.0;326.0;48.0;1489.0;D;356.0;1115.0;26.364;37.73
-122.39;206300.0;340.0;28.0;1609.0;D;290.0;1064.0;11.125;37.72
-122.39;192300.0;570.0;45.0;2893.0;D;535.0;1923.0;36.607;37.72
-122.39;181300.0;34.0;52.0;135.0;D;26.0;93.0;21.484;37.72
-122.41;275900.0;622.0;52.0;3065.0;D;606.0;1405.0;37.813;37.75
-122.41;270800.0;382.0;38.0;1754.0;D;354.0;928.0;41.417;37.74
-122.41;255200.0;262.0;34.0;1403.0;D;255.0;839.0;47.031;37.74
-122.41;254700.0;559.0;52.0;2524.0;D;476.0;1430.0;34.073;37.75
-122.41;284900.0;576.0;52.0;2515.0;D;540.0;1209.0;35.912;37.75
-122.41;335000.0;86.0;48.0;409.0;D;70.0;148.0;36.687;37.74
-122.41;249000.0;175.0;52.0;831.0;D;159.0;415.0;19.464;37.74
-122.41;250800.0;339.0;52.0;1842.0;D;357.0;1032.0;55.563;37.74
-122.42;271300.0;418.0;52.0;2019.0;D;448.0;999.0;42.212;37.74
-122.42;279900.0;432.0;52.0;1916.0;D;424.0;889.0;40.391;37.74
-122.42;281300.0;346.0;52.0;1674.0;D;335.0;734.0;38.864;37.74
-122.42;263900.0;353.0;52.0;1271.0;D;324.0;1076.0;29.911;37.74
-122.42;275000.0;607.0;52.0;2163.0;D;546.0;1447.0;33.555;37.75
-122.41;240900.0;330.0;43.0;1663.0;D;335.0;935.0;41.552;37.74
-122.41;229600.0;398.0;47.0;1728.0;D;315.0;1178.0;32.813;37.74
-122.41;230000.0;399.0;52.0;2058.0;D;399.0;1208.0;36.429;37.74
-122.42;246400.0;769.0;50.0;3426.0;D;671.0;2261.0;2.888;37.73
-122.42;240900.0;351.0;52.0;1651.0;D;366.0;973.0;34.583;37.74
-122.42;258600.0;550.0;52.0;2084.0;D;516.0;1438.0;23.087;37.74
-122.42;243000.0;370.0;52.0;1540.0;D;363.0;1136.0;43.125;37.74
-122.42;292300.0;654.0;52.0;3230.0;D;611.0;1765.0;33.333;37.73
-122.43;263200.0;347.0;52.0;1583.0;D;341.0;935.0;46.786;37.73
-122.43;264000.0;322.0;49.0;1435.0;D;329.0;1008.0;4.0;37.73
-122.43;275500.0;276.0;52.0;1386.0;D;274.0;729.0;36.694;37.73
-122.43;259800.0;280.0;48.0;1289.0;D;235.0;782.0;36.719;37.72
-122.44;267200.0;347.0;52.0;1775.0;D;367.0;1102.0;43.125;37.72
-122.44;270000.0;492.0;52.0;2381.0;D;447.0;1485.0;43.898;37.73
-122.44;261900.0;205.0;52.0;866.0;D;171.0;587.0;50.224;37.73
-122.42;229400.0;411.0;46.0;1819.0;D;406.0;1534.0;40.132;37.73
-122.42;279300.0;342.0;35.0;1871.0;D;310.0;1055.0;4.625;37.73
-122.42;254500.0;322.0;35.0;1791.0;D;304.0;988.0;45.769;37.73
-122.43;240900.0;401.0;52.0;1985.0;D;424.0;1337.0;41.071;37.73
-122.41;230200.0;573.0;42.0;2604.0;D;507.0;1703.0;34.231;37.73
-122.4;238700.0;411.0;50.0;1947.0;D;384.0;1170.0;34.769;37.73
-122.4;233000.0;406.0;42.0;1413.0;D;362.0;1027.0;23.625;37.73
-122.41;271300.0;358.0;52.0;1931.0;D;356.0;1092.0;37.835;37.73
-122.41;272500.0;378.0;41.0;2115.0;D;365.0;1168.0;40.642;37.73
-122.42;250300.0;308.0;48.0;1474.0;D;330.0;998.0;40.781;37.73
-122.4;219400.0;306.0;47.0;1465.0;D;315.0;1119.0;42.672;37.72
-122.4;239300.0;248.0;37.0;971.0;D;208.0;647.0;21.187;37.72
-122.41;276200.0;567.0;33.0;2789.0;D;552.0;1682.0;38.643;37.73
-122.41;242900.0;434.0;35.0;2104.0;D;410.0;1225.0;48.214;37.72
-122.41;236200.0;316.0;32.0;1650.0;D;295.0;904.0;40.583;37.72
-122.42;244700.0;546.0;37.0;2638.0;D;521.0;1789.0;40.071;37.72
-122.43;252600.0;562.0;50.0;2912.0;D;537.0;1989.0;36.667;37.72
-122.43;254000.0;696.0;49.0;3427.0;D;661.0;2363.0;36.885;37.72
-122.43;250500.0;478.0;52.0;2206.0;D;456.0;1583.0;37.105;37.72
-122.44;252000.0;571.0;52.0;2890.0;D;541.0;1769.0;38.274;37.72
-122.43;242000.0;719.0;52.0;3351.0;D;706.0;2101.0;30.107;37.72
-122.43;251800.0;738.0;52.0;3602.0;D;647.0;2270.0;38.934;37.73
-122.43;222600.0;306.0;52.0;1494.0;D;360.0;1463.0;31.786;37.73
-122.44;265000.0;405.0;49.0;1557.0;D;385.0;1173.0;34.605;37.72
-122.44;268500.0;585.0;48.0;2675.0;D;540.0;1773.0;39.565;37.72
-122.45;261800.0;319.0;52.0;1729.0;D;300.0;890.0;43.036;37.72
-122.44;260000.0;272.0;52.0;1380.0;D;284.0;847.0;37.143;37.72
-122.45;270600.0;506.0;46.0;2559.0;E;498.0;1562.0;43.846;37.71
-122.45;261600.0;322.0;52.0;1658.0;E;326.0;1086.0;38.583;37.71
-122.45;243600.0;351.0;41.0;1578.0;E;299.0;1159.0;39.167;37.71
-122.46;246200.0;337.0;52.0;1580.0;E;330.0;1425.0;40.547;37.71
-122.46;231600.0;283.0;47.0;1527.0;E;282.0;1102.0;4.0;37.71
-122.43;266900.0;564.0;35.0;2878.0;D;528.0;1633.0;4.5;37.71
-122.43;266500.0;278.0;52.0;1508.0;D;304.0;1138.0;40.234;37.71
-122.43;255600.0;286.0;52.0;1410.0;D;282.0;879.0;31.908;37.71
-122.44;247700.0;282.0;52.0;1507.0;D;281.0;929.0;38.958;37.72
-122.44;251500.0;591.0;52.0;2711.0;D;524.0;1848.0;39.567;37.71
-122.44;248900.0;247.0;46.0;1230.0;D;257.0;895.0;53.913;37.71
-122.44;264100.0;441.0;31.0;2370.0;D;470.0;1524.0;50.201;37.71
-122.45;251000.0;669.0;34.0;3131.0;E;600.0;2204.0;35.536;37.71
-122.4;219100.0;413.0;40.0;1948.0;D;396.0;1434.0;30.313;37.72
-122.4;238000.0;397.0;40.0;1883.0;D;438.0;1411.0;30.469;37.71
-122.41;226300.0;481.0;47.0;2289.0;D;465.0;1697.0;34.773;37.71
-122.41;181900.0;1240.0;28.0;5015.0;D;1029.0;3900.0;12.269;37.71
-122.41;213900.0;433.0;40.0;2054.0;D;429.0;1738.0;49.926;37.71
-122.41;217800.0;429.0;49.0;1852.0;D;447.0;1615.0;3.495;37.71
-122.4;218300.0;440.0;41.0;1975.0;D;424.0;1528.0;38.625;37.72
-122.4;241900.0;250.0;47.0;1167.0;D;253.0;953.0;42.727;37.72
-122.45;278600.0;;52.0;2602.0;D;647.0;1330.0;35.435;37.77
-122.46;414300.0;545.0;52.0;2236.0;D;532.0;1186.0;34.531;37.76
-122.46;435700.0;388.0;52.0;1824.0;D;363.0;799.0;3.75;37.77
-122.46;390000.0;449.0;52.0;1817.0;D;380.0;948.0;3.93;37.76
-122.45;500000.0;1330.0;31.0;5283.0;D;1269.0;2659.0;35.744;37.76
-122.46;367700.0;165.0;28.0;1072.0;D;168.0;363.0;61.636;37.76
-122.46;374200.0;438.0;26.0;2192.0;D;456.0;954.0;45.352;37.75
-122.47;406500.0;783.0;52.0;2941.0;D;726.0;1545.0;29.899;37.76
-122.47;359600.0;740.0;52.0;2680.0;D;713.0;1587.0;25.933;37.76
-122.47;345700.0;670.0;49.0;2842.0;D;648.0;1396.0;32.679;37.76
-122.47;306700.0;489.0;52.0;2465.0;D;498.0;1170.0;40.793;37.76
-122.47;329600.0;484.0;48.0;2064.0;D;467.0;1055.0;28.711;37.76
-122.47;330000.0;941.0;40.0;3525.0;D;857.0;1675.0;32.083;37.76
-122.47;350000.0;809.0;52.0;4001.0;D;756.0;1886.0;33.239;37.76
-122.47;338000.0;689.0;39.0;3200.0;D;618.0;1391.0;36.346;37.76
-122.47;361000.0;426.0;45.0;2399.0;D;423.0;911.0;44.312;37.75
-122.47;357000.0;431.0;51.0;2413.0;D;437.0;1095.0;40.089;37.75
-122.47;366300.0;472.0;49.0;2747.0;D;448.0;1281.0;5.482;37.75
-122.47;420300.0;487.0;34.0;2807.0;D;445.0;1152.0;51.893;37.76
-122.47;358600.0;459.0;48.0;2464.0;D;458.0;1179.0;44.946;37.76
-122.46;500001.0;236.0;52.0;1590.0;D;232.0;622.0;58.151;37.75
-122.46;500001.0;152.0;52.0;1207.0;D;162.0;465.0;107.569;37.75
-122.47;500001.0;396.0;51.0;2713.0;D;401.0;1090.0;93.603;37.75
-122.47;381700.0;544.0;46.0;3238.0;D;470.0;1293.0;61.592;37.75
-122.47;337400.0;285.0;52.0;1598.0;D;265.0;689.0;46.071;37.75
-122.47;333600.0;305.0;52.0;1538.0;D;319.0;819.0;40.846;37.74
-122.45;349000.0;381.0;36.0;2303.0;D;371.0;862.0;60.274;37.75
-122.45;322600.0;356.0;36.0;1997.0;D;348.0;772.0;4.95;37.75
-122.45;313400.0;302.0;35.0;1363.0;D;301.0;1786.0;30.804;37.75
-122.46;394000.0;287.0;52.0;1849.0;D;258.0;695.0;65.372;37.75
-122.45;349500.0;276.0;52.0;1596.0;D;273.0;642.0;4.375;37.74
-122.46;431000.0;291.0;51.0;1905.0;D;284.0;707.0;62.561;37.74
-122.45;335100.0;1093.0;46.0;6429.0;D;1109.0;2535.0;50.887;37.74
-122.44;313600.0;684.0;43.0;3700.0;D;623.0;1488.0;55.622;37.73
-122.45;346800.0;930.0;38.0;5688.0;D;908.0;2263.0;6.203;37.74
-122.46;416900.0;326.0;52.0;2180.0;D;326.0;856.0;53.961;37.74
-122.46;500001.0;281.0;52.0;2053.0;D;287.0;791.0;10.959;37.74
-122.47;500001.0;265.0;52.0;2055.0;D;252.0;735.0;81.189;37.74
-122.47;363600.0;668.0;52.0;3797.0;D;658.0;1633.0;56.787;37.74
-122.47;365600.0;640.0;52.0;3688.0;D;567.0;1605.0;49.537;37.74
-122.46;500001.0;349.0;52.0;2673.0;D;338.0;876.0;78.476;37.73
-122.46;426800.0;506.0;52.0;3547.0;D;491.0;1276.0;80.069;37.73
-122.46;405200.0;406.0;52.0;2951.0;E;397.0;1115.0;67.228;37.72
-122.47;484600.0;277.0;52.0;2134.0;E;285.0;936.0;59.245;37.73
-122.47;500001.0;280.0;52.0;2151.0;E;274.0;762.0;107.309;37.73
-122.47;500001.0;252.0;50.0;1653.0;E;224.0;641.0;106.605;37.73
-122.47;399000.0;319.0;46.0;1836.0;E;302.0;767.0;59.114;37.72
-122.46;394100.0;346.0;52.0;2401.0;D;328.0;812.0;68.322;37.73
-122.45;335100.0;438.0;52.0;2510.0;D;407.0;1153.0;51.238;37.73
-122.46;344200.0;469.0;52.0;2857.0;D;496.0;1431.0;52.088;37.73
-122.44;275500.0;;39.0;1912.0;D;406.0;970.0;47.813;37.73
-122.44;261400.0;567.0;52.0;2838.0;D;526.0;1411.0;38.304;37.73
-122.45;266200.0;241.0;52.0;1350.0;D;246.0;752.0;32.448;37.73
-122.45;264200.0;424.0;52.0;2035.0;D;430.0;1193.0;50.634;37.73
-122.44;269200.0;758.0;46.0;3581.0;D;703.0;1670.0;41.932;37.73
-122.45;231900.0;197.0;52.0;982.0;D;171.0;653.0;42.167;37.72
-122.45;219300.0;235.0;46.0;1406.0;D;239.0;771.0;47.143;37.72
-122.45;221200.0;345.0;47.0;1773.0;D;315.0;1083.0;4.475;37.72
-122.45;225000.0;554.0;51.0;2690.0;D;539.0;1795.0;36.581;37.72
-122.46;238600.0;389.0;47.0;1723.0;E;399.0;1216.0;33.208;37.72
-122.46;228600.0;255.0;49.0;1207.0;E;220.0;658.0;40.859;37.72
-122.46;221500.0;339.0;48.0;1690.0;E;317.0;962.0;32.875;37.72
-122.46;244100.0;419.0;45.0;2399.0;E;399.0;1225.0;40.855;37.72
-122.46;232000.0;;39.0;2254.0;E;404.0;1388.0;29.688;37.72
-122.47;237900.0;511.0;44.0;2547.0;E;516.0;1577.0;41.939;37.71
-122.47;239400.0;427.0;42.0;1961.0;E;409.0;1211.0;35.156;37.71
-122.47;239300.0;199.0;43.0;968.0;E;162.0;434.0;25.333;37.72
-122.47;246700.0;306.0;46.0;1453.0;E;310.0;817.0;3.0;37.72
-122.47;259700.0;307.0;49.0;1690.0;E;294.0;770.0;45.913;37.72
-122.45;228900.0;173.0;45.0;964.0;D;201.0;613.0;29.119;37.72
-122.45;221600.0;431.0;45.0;2253.0;E;392.0;1382.0;42.562;37.71
-122.46;219500.0;351.0;52.0;1642.0;E;340.0;1138.0;41.406;37.71
-122.46;225000.0;348.0;49.0;1711.0;E;325.0;1138.0;2.875;37.71
-122.46;211800.0;388.0;37.0;1833.0;E;363.0;1093.0;30.703;37.72
-122.48;348600.0;616.0;48.0;2660.0;D;602.0;1491.0;39.758;37.76
-122.48;332100.0;558.0;48.0;2304.0;D;512.0;1273.0;3.275;37.76
-122.48;323800.0;574.0;52.0;2684.0;D;549.0;1395.0;39.097;37.76
-122.48;322100.0;484.0;50.0;2236.0;D;467.0;1171.0;40.977;37.76
-122.48;331300.0;336.0;52.0;1845.0;D;337.0;1015.0;41.397;37.76
-122.48;336100.0;653.0;52.0;3260.0;D;632.0;1594.0;44.094;37.76
-122.49;339800.0;230.0;52.0;1382.0;D;279.0;708.0;58.096;37.76
-122.49;329600.0;502.0;52.0;2564.0;D;459.0;1092.0;35.302;37.76
-122.49;331200.0;425.0;52.0;2245.0;D;409.0;1091.0;35.909;37.76
-122.49;332700.0;305.0;52.0;1792.0;D;287.0;782.0;40.391;37.76
-122.49;339800.0;270.0;48.0;1351.0;D;265.0;650.0;35.278;37.76
-122.49;353600.0;295.0;49.0;1724.0;D;297.0;795.0;43.977;37.76
-122.49;323100.0;304.0;49.0;1637.0;D;281.0;729.0;43.281;37.76
-122.48;318400.0;410.0;51.0;2095.0;D;429.0;1126.0;4.4;37.75
-122.48;317600.0;494.0;52.0;2515.0;D;477.0;1583.0;43.393;37.75
-122.48;311800.0;508.0;52.0;2453.0;E;453.0;1056.0;36.859;37.74
-122.48;329200.0;407.0;49.0;2203.0;D;405.0;1052.0;44.375;37.75
-122.48;314700.0;548.0;48.0;2555.0;D;482.0;1285.0;37.734;37.75
-122.48;331000.0;401.0;52.0;2074.0;D;409.0;1136.0;47.703;37.75
-122.49;320200.0;419.0;48.0;2181.0;E;379.0;1041.0;37.361;37.75
-122.49;308500.0;425.0;47.0;2140.0;E;401.0;1105.0;37.054;37.75
-122.49;297800.0;461.0;45.0;2341.0;E;438.0;1092.0;48.036;37.75
-122.49;319100.0;393.0;43.0;2044.0;E;378.0;979.0;39.205;37.75
-122.49;321200.0;424.0;48.0;2387.0;E;408.0;1041.0;37.562;37.75
-122.49;323800.0;385.0;52.0;2226.0;E;416.0;1177.0;48.516;37.75
-122.49;321300.0;433.0;52.0;2189.0;E;420.0;1147.0;34.583;37.74
-122.48;323100.0;435.0;52.0;2285.0;E;442.0;1211.0;40.208;37.74
-122.48;314300.0;423.0;52.0;2166.0;E;370.0;1072.0;4.131;37.74
-122.48;335000.0;517.0;52.0;2841.0;E;517.0;1372.0;39.236;37.74
-122.49;438500.0;182.0;48.0;1190.0;E;199.0;497.0;62.642;37.73
-122.49;340800.0;213.0;48.0;1186.0;E;207.0;487.0;38.333;37.74
-122.49;317700.0;449.0;52.0;2442.0;E;436.0;1188.0;43.909;37.74
-122.49;315200.0;457.0;52.0;2302.0;E;424.0;1154.0;45.744;37.74
-122.48;500001.0;240.0;52.0;1597.0;E;231.0;566.0;51.681;37.73
-122.48;371500.0;392.0;47.0;2382.0;E;376.0;867.0;52.598;37.73
-122.49;369400.0;336.0;39.0;1937.0;E;307.0;742.0;51.991;37.73
-122.49;433300.0;224.0;37.0;1399.0;E;235.0;530.0;39.219;37.73
-122.49;406200.0;292.0;36.0;1821.0;E;298.0;742.0;56.204;37.73
-122.48;350000.0;828.0;38.0;3195.0;E;778.0;2410.0;31.359;37.73
-122.47;350000.0;286.0;47.0;1176.0;E;258.0;564.0;32.059;37.72
-122.48;400000.0;1018.0;43.0;3850.0;E;829.0;1497.0;35.296;37.71
-122.48;187500.0;338.0;45.0;1405.0;E;342.0;733.0;41.116;37.72
-122.48;112500.0;638.0;46.0;2403.0;E;603.0;1281.0;32.321;37.72
-122.5;307700.0;422.0;52.0;2018.0;E;463.0;1142.0;37.083;37.76
-122.5;316200.0;456.0;43.0;2108.0;E;447.0;1299.0;31.406;37.76
-122.5;295600.0;410.0;50.0;1993.0;E;374.0;1009.0;39.464;37.76
-122.5;296300.0;295.0;48.0;1408.0;E;269.0;891.0;38.333;37.76
-122.5;278800.0;285.0;46.0;1491.0;E;306.0;841.0;45.329;37.76
-122.5;291500.0;344.0;45.0;1672.0;E;314.0;838.0;41.419;37.75
-122.5;283200.0;481.0;43.0;2373.0;E;454.0;1247.0;40.985;37.75
-122.51;268900.0;624.0;43.0;2345.0;E;614.0;1439.0;28.448;37.76
-122.51;274200.0;619.0;43.0;2527.0;E;558.0;1332.0;30.465;37.76
-122.51;260800.0;562.0;40.0;2320.0;E;521.0;1499.0;32.792;37.76
-122.5;284100.0;480.0;46.0;2226.0;E;468.0;1272.0;42.644;37.76
-122.5;272300.0;377.0;45.0;1673.0;E;393.0;1078.0;33.393;37.76
-122.5;270200.0;;45.0;1620.0;E;328.0;941.0;43.859;37.75
-122.5;271800.0;;44.0;1819.0;E;354.0;1137.0;34.919;37.75
-122.54;272200.0;325.0;45.0;1592.0;E;322.0;920.0;3.96;37.76
-122.5;286300.0;343.0;44.0;1739.0;E;330.0;872.0;29.632;37.75
-122.5;297800.0;445.0;40.0;2310.0;E;490.0;1266.0;37.969;37.74
-122.5;296600.0;349.0;45.0;1771.0;E;342.0;1098.0;37.552;37.74
-122.49;300000.0;275.0;44.0;1472.0;E;310.0;820.0;56.826;37.74
-122.5;275700.0;496.0;44.0;2374.0;E;426.0;1087.0;3.5;37.74
-122.5;275700.0;518.0;44.0;2527.0;E;444.0;1434.0;3.875;37.74
-122.5;272400.0;457.0;46.0;2298.0;E;477.0;1429.0;40.217;37.75
-122.5;272800.0;615.0;44.0;2792.0;E;579.0;1640.0;40.625;37.74
-122.5;273700.0;395.0;42.0;1667.0;E;387.0;1041.0;39.583;37.74
-122.5;268100.0;470.0;44.0;2082.0;E;403.0;1154.0;43.611;37.74
-122.54;271100.0;415.0;42.0;2006.0;E;435.0;1230.0;41.786;37.74
-122.46;500001.0;359.0;52.0;2005.0;D;356.0;847.0;41.029;37.79
-122.46;350000.0;580.0;52.0;2165.0;D;530.0;1067.0;29.293;37.78
-122.46;350000.0;622.0;52.0;2594.0;D;593.0;1421.0;30.265;37.78
-122.46;500001.0;416.0;52.0;2059.0;D;402.0;999.0;37.419;37.79
-122.46;500001.0;773.0;52.0;3429.0;D;696.0;1584.0;37.887;37.78
-122.47;307100.0;386.0;51.0;1485.0;D;385.0;880.0;27.431;37.78
-122.47;416700.0;587.0;52.0;2635.0;D;577.0;1302.0;37.292;37.78
-122.47;500001.0;623.0;52.0;2844.0;D;596.0;1380.0;4.75;37.79
-122.47;500001.0;105.0;52.0;437.0;D;87.0;194.0;28.125;37.79
-122.47;483300.0;477.0;52.0;2383.0;D;464.0;990.0;39.688;37.79
-122.47;443300.0;507.0;52.0;2388.0;D;494.0;1078.0;35.221;37.78
-122.47;396400.0;436.0;52.0;1941.0;D;425.0;955.0;41.339;37.78
-122.48;375000.0;728.0;48.0;2835.0;D;684.0;1674.0;3.129;37.78
-122.48;457800.0;1055.0;52.0;4683.0;D;975.0;2246.0;41.148;37.79
-122.48;335300.0;794.0;44.0;3371.0;D;753.0;1738.0;31.653;37.78
-122.49;322900.0;815.0;32.0;3028.0;D;718.0;1704.0;32.028;37.78
-122.49;352200.0;792.0;46.0;3304.0;D;777.0;1783.0;36.148;37.78
-122.48;500001.0;236.0;52.0;1647.0;D;227.0;546.0;91.881;37.79
-122.49;500001.0;478.0;52.0;3146.0;D;455.0;1143.0;61.407;37.79
-122.49;500001.0;281.0;52.0;2488.0;D;295.0;805.0;107.058;37.79
-122.46;376800.0;984.0;52.0;4140.0;D;892.0;2030.0;34.236;37.78
-122.46;441700.0;542.0;52.0;2632.0;D;544.0;1364.0;34.605;37.78
-122.46;375000.0;552.0;52.0;2051.0;D;510.0;1400.0;32.396;37.78
-122.46;360700.0;727.0;52.0;3088.0;D;662.0;1636.0;28.553;37.78
-122.46;402900.0;688.0;52.0;3193.0;D;681.0;2099.0;39.375;37.77
-122.47;398400.0;443.0;52.0;2241.0;D;377.0;1042.0;41.635;37.77
-122.47;421300.0;412.0;52.0;2275.0;D;424.0;1166.0;40.652;37.78
-122.47;446900.0;522.0;52.0;2169.0;D;505.0;1220.0;31.989;37.78
-122.47;422400.0;647.0;52.0;2951.0;D;591.0;1448.0;31.392;37.78
-122.47;414600.0;569.0;52.0;3021.0;D;514.0;1479.0;40.208;37.78
-122.47;404700.0;378.0;52.0;2042.0;D;408.0;1153.0;41.856;37.78
-122.47;366700.0;635.0;52.0;3143.0;D;623.0;1350.0;38.571;37.77
-122.48;337200.0;641.0;52.0;3047.0;D;620.0;1427.0;34.883;37.78
-122.48;393800.0;515.0;52.0;2666.0;D;494.0;1362.0;4.218;37.78
-122.48;348500.0;595.0;52.0;2556.0;D;568.0;1202.0;38.899;37.77
-122.48;346400.0;437.0;50.0;2159.0;D;417.0;1111.0;35.588;37.78
-122.48;311400.0;611.0;52.0;2910.0;D;515.0;1508.0;35.865;37.78
-122.49;329100.0;643.0;47.0;2695.0;D;644.0;1505.0;30.877;37.78
-122.49;356300.0;722.0;52.0;3440.0;D;665.0;1663.0;30.278;37.78
-122.49;369200.0;458.0;52.0;2342.0;D;458.0;1170.0;37.036;37.77
-122.5;359500.0;454.0;52.0;2433.0;D;420.0;1070.0;4.125;37.77
-122.49;318500.0;439.0;52.0;2050.0;D;437.0;1109.0;26.719;37.78
-122.49;328400.0;579.0;42.0;2723.0;D;519.0;1419.0;36.429;37.78
-122.49;500001.0;441.0;49.0;2176.0;D;448.0;1040.0;42.414;37.78
-122.5;348500.0;427.0;50.0;1922.0;D;443.0;1049.0;35.833;37.78
-122.5;324700.0;414.0;52.0;1769.0;D;380.0;1032.0;39.954;37.77
-122.5;336700.0;441.0;52.0;2299.0;D;415.0;1252.0;50.562;37.77
-122.5;322900.0;569.0;52.0;2739.0;D;531.0;1312.0;35.833;37.77
-122.5;332800.0;607.0;46.0;2646.0;D;563.0;1418.0;37.167;37.78
-122.51;351100.0;499.0;45.0;2564.0;D;460.0;1056.0;47.328;37.78
-122.51;342200.0;494.0;47.0;2496.0;D;454.0;1201.0;40.353;37.78
-122.55;322200.0;625.0;32.0;2131.0;E;572.0;1229.0;29.201;37.79
-122.47;500001.0;1258.0;45.0;6927.0;D;1165.0;4715.0;34.051;37.81
-122.5;500001.0;1.0;52.0;8.0;D;1.0;13.0;150.001;37.79
-122.54;318900.0;968.0;17.0;2975.0;E;828.0;1453.0;3.527;37.72
-122.42;212800.0;1125.0;42.0;4219.0;D;993.0;3549.0;12.387;37.72
-122.36;180400.0;125.0;10.0;479.0;D;108.0;355.0;27.083;37.72
-122.39;225000.0;24.0;52.0;126.0;D;27.0;37.0;102.264;37.74
-122.4;225000.0;9.0;26.0;54.0;D;9.0;23.0;61.359;37.75
-122.38;207100.0;190.0;47.0;1088.0;D;166.0;558.0;42.708;37.71
-122.4;223700.0;328.0;47.0;1649.0;D;356.0;1183.0;33.625;37.71
-121.28;52500.0;724.0;28.0;1942.0;B;638.0;1618.0;0.9365;37.96
-121.28;52500.0;364.0;49.0;1200.0;B;318.0;1448.0;11.094;37.95
-121.28;63300.0;330.0;46.0;1026.0;B;333.0;1109.0;12.904;37.95
-121.29;112500.0;324.0;52.0;888.0;B;258.0;630.0;12.411;37.96
-121.29;75000.0;119.0;52.0;287.0;B;85.0;154.0;0.8738;37.96
-121.29;87500.0;306.0;16.0;761.0;B;282.0;438.0;0.7714;37.95
-121.3;45000.0;242.0;9.0;674.0;B;193.0;575.0;22.024;37.95
-121.29;22500.0;79.0;52.0;107.0;B;53.0;167.0;0.7917;37.95
-121.3;76800.0;366.0;24.0;1212.0;B;343.0;1202.0;17.875;37.96
-121.31;77600.0;227.0;48.0;1112.0;B;216.0;583.0;23.393;37.96
-121.29;110200.0;480.0;52.0;1610.0;B;440.0;1025.0;12.962;37.97
-121.29;103100.0;541.0;48.0;1778.0;B;462.0;1237.0;13.438;37.96
-121.29;92300.0;558.0;50.0;1669.0;B;484.0;1340.0;13.191;37.96
-121.3;110400.0;812.0;31.0;2668.0;B;721.0;1398.0;1.125;37.96
-121.3;105100.0;238.0;52.0;1475.0;B;260.0;736.0;36.591;37.96
-121.3;97400.0;314.0;52.0;1354.0;B;311.0;679.0;17.788;37.96
-121.31;107600.0;468.0;52.0;2654.0;B;494.0;1157.0;3.226;37.96
-121.31;92600.0;301.0;52.0;1829.0;B;319.0;694.0;33.466;37.96
-121.28;66000.0;507.0;47.0;2348.0;B;479.0;1455.0;1.65;37.97
-121.27;61300.0;448.0;43.0;1624.0;B;440.0;1805.0;1.425;37.96
-121.27;59000.0;165.0;43.0;557.0;B;144.0;573.0;17.212;37.95
-121.27;54600.0;308.0;52.0;1318.0;B;310.0;1368.0;18.261;37.95
-121.27;52000.0;133.0;38.0;512.0;B;124.0;676.0;17.386;37.94
-121.28;56800.0;357.0;44.0;1406.0;B;386.0;1489.0;14.688;37.94
-121.28;52700.0;444.0;48.0;1766.0;B;421.0;1406.0;17.039;37.94
-121.29;42500.0;86.0;52.0;288.0;B;54.0;272.0;0.696;37.95
-121.29;63800.0;655.0;40.0;2827.0;B;574.0;2037.0;20.303;37.94
-121.32;43000.0;230.0;40.0;964.0;B;209.0;742.0;12.625;37.95
-121.31;45000.0;108.0;41.0;375.0;B;98.0;323.0;19.531;37.94
-121.3;60800.0;109.0;40.0;452.0;B;97.0;412.0;13.417;37.94
-121.3;67500.0;6.0;52.0;24.0;B;5.0;23.0;2.375;37.94
-121.32;55000.0;10.0;36.0;40.0;B;14.0;64.0;2.625;37.94
-121.31;118400.0;332.0;52.0;1938.0;B;320.0;788.0;36.094;37.96
-121.32;87200.0;344.0;47.0;1700.0;B;357.0;922.0;31.845;37.96
-121.32;88100.0;365.0;46.0;1832.0;B;373.0;975.0;20.398;37.96
-121.33;80300.0;340.0;42.0;1619.0;B;339.0;906.0;25.488;37.96
-121.34;59400.0;442.0;27.0;1839.0;B;416.0;2010.0;21.284;37.96
-121.32;62100.0;189.0;36.0;747.0;B;145.0;338.0;17.885;37.95
-121.32;50000.0;21.0;5.0;123.0;B;20.0;50.0;27.656;37.96
-121.34;94600.0;454.0;33.0;2493.0;B;436.0;1203.0;3.765;37.97
-121.34;113700.0;659.0;23.0;2830.0;B;654.0;1554.0;30.354;37.96
-121.35;93900.0;681.0;33.0;3656.0;B;671.0;1698.0;31.406;37.97
-121.36;247400.0;95.0;32.0;614.0;B;107.0;227.0;39.922;37.96
-121.35;189900.0;183.0;21.0;1343.0;B;193.0;462.0;58.995;37.96
-121.32;94100.0;643.0;37.0;3247.0;B;665.0;1737.0;3.066;37.98
-121.33;84600.0;576.0;36.0;3113.0;B;544.0;1746.0;34.625;37.98
-121.33;91600.0;575.0;38.0;3166.0;B;561.0;1351.0;35.404;37.97
-121.32;87800.0;427.0;46.0;2270.0;B;453.0;1097.0;33.235;37.97
-121.32;88800.0;490.0;43.0;2453.0;B;438.0;1093.0;29.107;37.97
-121.33;92600.0;386.0;20.0;1727.0;B;342.0;730.0;25.195;37.96
